INCOME,AGE_IN_YEARS,HAS_CHILDREN,RENTER,OWNER,GOOD_CREDIT,COLLEGE_DEGREE,AVG_DIST_FROM_HOME,MILLENIAL,MID_LEVEL_AUTO,DISTANCE_FROM_HOME,TRAVELER,TIME_OF_DAY,BUY_LABEL
37500.006,37.974515,1.0,0,1,0,0,20.86,0,1,26,0,14,NOT_BUY
32500.0069,55.4509022177878,0.0,0,0,1,0,5.84,0,1,2,0,6,NOT_BUY
37500.0096,55.4536022177878,1.0,0,1,1,0,22.41,0,1,2,0,17,NOT_BUY
17500.006,60.394775,0.0,0,1,1,0,2.38,0,1,7,0,19,NOT_BUY
52500.0099,59.062604,0.0,0,1,1,0,3.9,0,1,9,0,14,NOT_BUY
32500.0096,48.978799,0.0,0,1,0,1,14.350000000000001,0,1,9,0,11,NOT_BUY
37500.0052,34.97303,1.0,0,1,1,0,13.02,0,1,1,0,6,NOT_BUY
57500.007,74.646288,0.0,0,1,1,0,0.43999999999999995,0,1,1,0,8,NOT_BUY
80372.17937539941,55.446902217787795,0.0,0,1,0,0,5.8,0,1,7,0,17,NOT_BUY
70000.0085,53.566337,1.0,0,1,0,0,1.0800000000000018,0,1,1,0,18,NOT_BUY
62500.0065,60.061257000000005,0.0,0,1,1,1,3.69,0,1,5,0,12,NOT_BUY
80372.17927539941,55.4468022177878,0.0,0,1,1,0,4.699999999999999,0,1,9,0,9,NOT_BUY
5000.0013,80.223066,0.0,0,0,0,0,1.5899999999999999,0,1,7,0,9,NOT_BUY
87500.0009,63.305486,1.0,0,1,1,0,29.51,0,1,16,0,9,NOT_BUY
5000.0011,56.559622000000005,1.0,0,1,0,1,5.53,0,1,8,0,18,NOT_BUY
70000.0042,50.643488,1.0,0,1,1,0,44.28,0,1,19,0,14,NOT_BUY
125000.007,35.897486,1.0,0,1,1,0,29.700000000000003,0,1,30,0,12,NOT_BUY
37500.0025,30.726662,0.0,0,1,0,1,14.65,1,1,7,0,10,NOT_BUY
12500.0025,54.474779,0.0,0,1,0,0,8.48,0,1,8,0,8,NOT_BUY
80372.1806753994,55.448202217787795,0.0,0,0,0,0,11.99,0,1,6,0,13,NOT_BUY
70000.0008,63.053504,0.0,0,1,1,0,5.62,0,1,6,0,7,NOT_BUY
125000.0004,55.4444022177878,0.0,0,0,1,0,24.439999999999998,0,1,36,0,18,NOT_BUY
27500.0086,55.4526022177878,0.0,0,1,1,0,6.04,0,1,5,0,15,NOT_BUY
37500.0008,57.306754999999995,0.0,0,1,1,0,1.9,0,1,3,0,8,NOT_BUY
17500.0062,75.477795,0.0,1,0,0,0,1.9,0,1,7,0,11,NOT_BUY
62500.0087,44.230466,1.0,0,1,1,0,49.86,0,1,17,0,6,NOT_BUY
80372.18027539941,55.447802217787796,0.0,0,0,1,0,11.4,0,1,1,0,16,NOT_BUY
80372.1856753994,77.734046,0.0,0,1,0,0,9.4,0,1,9,0,12,NOT_BUY
22500.008,36.481648,0.0,1,0,1,0,6.76,0,1,5,0,8,NOT_BUY
80372.1770753994,55.444602217787796,0.0,0,0,1,0,7.1,0,1,2,0,7,NOT_BUY
87500.0081,32.147729999999996,0.0,0,1,1,0,36.540000000000006,1,1,12,0,8,NOT_BUY
47500.0049,55.4489022177878,0.0,0,0,1,0,13.55,0,1,5,0,12,NOT_BUY
87500.0059,42.563053,1.0,0,1,1,0,34.019999999999996,0,1,29,0,14,NOT_BUY
87500.0076,55.451602217787794,0.0,0,0,1,0,13.5,0,1,8,0,19,NOT_BUY
87500.0068,40.975999,1.0,0,0,1,1,42.660000000000004,0,1,2,0,14,NOT_BUY
27500.0026,55.4466022177878,0.0,0,0,1,0,7.86,0,1,9,0,6,NOT_BUY
80372.1803753994,29.728746,0.0,0,0,1,0,15.600000000000001,1,1,6,0,11,NOT_BUY
17500.0036,76.392375,0.0,0,1,1,0,0.13,0,1,7,0,14,NOT_BUY
250000.0088,55.565268,0.0,0,1,1,0,28.89,0,1,23,0,16,NOT_BUY
80372.17747539941,51.970884,1.0,0,0,0,0,3.959999999999999,0,1,8,0,17,NOT_BUY
57500.0012,43.305786,1.0,0,1,1,0,1.9800000000000004,0,1,3,0,14,NOT_BUY
37500.0085,41.396589999999996,1.0,0,1,1,1,9.719999999999999,0,1,5,0,15,NOT_BUY
80372.1849753994,61.566337,0.0,0,1,0,0,8.879999999999999,0,1,9,0,7,NOT_BUY
47500.0028,47.972684,1.0,0,1,1,0,13.05,0,1,6,0,9,NOT_BUY
47500.0049,69.05897300000001,1.0,0,1,1,0,1.38,0,1,7,0,9,NOT_BUY
80372.17907539941,35.726077000000004,0.0,0,0,1,0,4.300000000000001,0,1,2,0,9,NOT_BUY
70000.0021,77.056173,0.0,0,1,1,1,1.12,0,1,552,1,13,NOT_BUY
125000.0092,61.567037,0.0,0,1,1,0,22.049999999999997,0,1,8,0,10,NOT_BUY
125000.0031,46.390506,0.0,0,1,1,0,21.15,0,1,4,0,9,NOT_BUY
37500.0071,46.394506,1.0,0,1,1,1,1.5,0,1,8,0,9,NOT_BUY
87500.0002,54.472479,1.0,0,1,1,0,19.62,0,1,241,1,15,NOT_BUY
32500.003,82.390406,0.0,0,1,1,1,0.53,0,1,6,0,16,NOT_BUY
47500.0016,38.640888000000004,0.0,0,1,1,1,9.85,0,1,3,0,17,NOT_BUY
87500.0057,40.479347999999995,1.0,0,1,1,1,39.06,0,1,15,0,18,NOT_BUY
87500.0087,52.649356999999995,1.0,0,1,1,1,52.92,0,1,9,0,17,NOT_BUY
70000.0013,40.474948,0.0,0,1,1,1,16.240000000000002,0,1,204,1,18,NOT_BUY
70000.0008,55.444802217787796,1.0,0,1,1,1,62.1,0,1,39,0,14,NOT_BUY
32500.003,55.4470022177878,0.0,0,0,1,0,7.74,0,1,5,0,14,NOT_BUY
70000.0078,55.4518022177878,0.0,0,0,1,0,13.719999999999999,0,1,9,0,15,NOT_BUY
250000.0055,58.143761,1.0,0,1,1,1,41.760000000000005,0,1,5,0,10,NOT_BUY
12500.0039,73.142846,0.0,0,1,1,1,1.26,0,1,6,0,8,NOT_BUY
70000.0087,74.89987,1.0,0,1,1,1,14.850000000000001,0,1,4,0,14,NOT_BUY
87500.006,49.897855,1.0,0,1,0,1,53.28,0,1,25,0,16,NOT_BUY
57500.0043,40.226066,1.0,0,1,1,0,40.32,0,1,34,0,18,NOT_BUY
80372.18237539941,55.449902217787795,0.0,0,0,0,0,13.2,0,1,9,0,15,NOT_BUY
250000.0059,77.39399,0.0,0,1,1,1,0.6000000000000001,0,1,9,0,7,NOT_BUY
32500.0022,55.4462022177878,0.0,0,0,0,0,10.05,0,1,7,0,15,NOT_BUY
125000.006,77.897855,0.0,0,1,1,1,13.28,0,1,2,0,12,NOT_BUY
87500.004,39.894486,0.0,0,1,1,1,44.099999999999994,0,1,15,0,8,NOT_BUY
47500.0009,62.388306,1.0,0,1,1,1,10.26,0,1,3,0,11,NOT_BUY
22500.0038,68.72933,0.0,0,1,1,0,2.6100000000000003,0,1,8,0,8,NOT_BUY
17500.0013,63.472895,0.0,0,1,1,0,2.6,0,1,8,0,6,NOT_BUY
42500.0097,59.815313,0.0,0,1,1,0,6.99,0,1,6,0,17,NOT_BUY
87500.0039,46.561053,1.0,0,1,1,1,9.18,0,1,1,0,13,NOT_BUY
62500.009,73.733846,0.0,0,1,1,1,5.96,0,1,8,0,6,NOT_BUY
47500.004,50.810297,1.0,0,1,1,0,42.75,0,1,28,0,17,NOT_BUY
17500.0059,91.729377,0.0,0,1,1,1,0.32999999999999996,0,1,8,0,15,NOT_BUY
70000.006,45.39409,1.0,0,1,1,0,14.04,0,1,5,0,15,NOT_BUY
62500.0026,55.055304,1.0,0,1,1,0,27.18,0,1,38,0,17,NOT_BUY
80372.1849753994,34.228896999999996,0.0,0,0,1,0,8.84,0,1,2,0,19,NOT_BUY
47500.0064,34.563553,0.0,0,0,1,0,20.16,0,1,44,0,17,NOT_BUY
37500.0095,73.063573,0.0,0,1,1,0,1.8599999999999999,0,1,5,0,8,NOT_BUY
80372.1784753994,55.4460022177878,0.0,0,0,1,0,31.099999999999998,0,1,32,0,12,NOT_BUY
52500.0047,55.4487022177878,1.0,0,1,1,0,39.06,0,1,6,0,12,NOT_BUY
17500.0041,66.97193,1.0,0,1,1,1,8.08,0,1,3,0,7,NOT_BUY
12500.0092,32.978399,0.0,0,1,0,0,3.2800000000000002,1,1,4,0,19,NOT_BUY
62500.0002,83.805813,0.0,0,1,1,1,5.5,0,1,6,0,7,NOT_BUY
32500.0094,32.483048,0.0,0,1,1,0,10.719999999999999,1,1,2,0,19,NOT_BUY
80372.18147539941,32.311639,0.0,0,0,1,0,30.47,1,1,21,0,13,NOT_BUY
47500.0006,78.053988,0.0,0,1,1,0,2.77,0,1,7,0,6,NOT_BUY
5000.0008,89.38889,1.0,0,1,0,0,4.66,0,1,2,0,17,NOT_BUY
87500.0058,55.4498022177878,0.0,0,0,1,0,2.66,0,1,2,0,11,NOT_BUY
52500.0046,33.310555,0.0,0,1,1,0,4.05,1,1,2,0,8,NOT_BUY
62500.0057,53.897555,0.0,0,1,1,0,4.68,0,1,5,0,13,NOT_BUY
87500.002,47.640604,0.0,0,1,1,1,21.58,0,1,19,0,16,NOT_BUY
70000.0033,79.726777,0.0,0,1,0,0,0.6000000000000001,0,1,1,0,10,NOT_BUY
62500.0039,55.4479022177878,0.0,0,1,1,0,15.84,0,1,110,1,14,NOT_BUY
5000.0066,55.4506022177878,1.0,0,1,0,0,34.209999999999994,0,1,7,0,11,NOT_BUY
250000.0007,55.4447022177878,1.0,0,1,1,0,1.620000000000001,0,1,2,0,14,NOT_BUY
42500.0051,56.144729999999996,1.0,0,1,0,1,9.36,0,1,4,0,7,NOT_BUY
70000.0027,62.223096999999996,0.0,0,1,1,0,1.78,0,1,8,0,16,NOT_BUY
32500.0052,65.973715,1.0,0,1,0,0,7.88,0,1,7,0,16,NOT_BUY
87500.0094,43.396121,0.0,0,1,1,1,15.84,0,1,3,0,6,NOT_BUY
70000.0074,56.147029999999994,0.0,0,1,1,1,1.3999999999999995,0,1,5,0,8,NOT_BUY
80372.1836753994,51.977084,0.0,0,1,1,0,42.42,0,1,1,0,19,NOT_BUY
80372.18477539941,57.229381,0.0,0,0,1,0,7.04,0,1,8,0,15,NOT_BUY
62500.0036,49.643572999999996,1.0,0,1,1,0,16.56,0,1,11,0,17,NOT_BUY
70000.0004,85.558237,0.0,0,1,1,1,4.24,0,1,5,0,9,NOT_BUY
87500.0028,58.97063,1.0,0,1,1,0,18.36,0,1,576,1,12,NOT_BUY
80372.1859753994,65.978015,0.0,0,1,1,1,5.82,0,1,8,0,14,NOT_BUY
17500.001,55.445002217787795,0.0,0,1,1,0,8.52,0,1,1,0,10,NOT_BUY
12500.0003,69.38839,0.0,0,1,0,1,2.1,0,1,1,0,19,NOT_BUY
5000.0074,89.39549000000001,1.0,0,1,0,0,0.7199999999999998,0,1,9,0,15,NOT_BUY
62500.0042,62.561353,0.0,0,1,1,0,7.0200000000000005,0,1,2,0,7,NOT_BUY
27500.005,53.310955,1.0,0,1,1,1,9.6,0,1,6,0,16,NOT_BUY
42500.0097,55.733177000000005,0.0,0,1,0,0,2.97,0,1,3,0,7,NOT_BUY
22500.0043,70.561453,1.0,0,1,0,0,3.6,0,1,2,0,14,NOT_BUY
125000.0039,55.560368000000004,1.0,0,1,1,1,5.580000000000002,0,1,1,0,8,NOT_BUY
27500.006,42.97383,1.0,0,0,1,0,30.48,0,1,23,0,12,NOT_BUY
225000.0062,65.89805500000001,0.0,0,1,1,1,12.78,0,1,5,0,14,NOT_BUY
57500.0037,67.308286,0.0,0,1,1,1,9.18,0,1,9,0,14,NOT_BUY
52500.0029,59.641504,0.0,0,1,0,0,0.6599999999999999,0,1,3,0,13,NOT_BUY
87500.0096,68.23136600000001,1.0,0,1,0,1,29.16,0,1,44,0,8,NOT_BUY
125000.0042,46.476479,0.0,1,0,1,0,6.450000000000001,0,1,3,0,9,NOT_BUY
87500.0011,45.474064,0.0,0,0,1,0,2.8599999999999994,0,1,4,0,19,NOT_BUY
62500.0009,63.557368000000004,0.0,0,1,0,1,6.38,0,1,7,0,19,NOT_BUY
87500.0045,60.563022000000004,1.0,0,1,1,0,20.1,0,1,28,0,18,NOT_BUY
42500.0058,61.897655,0.0,0,1,1,0,2.52,0,1,9,0,15,NOT_BUY
70000.0059,90.31116999999999,0.0,0,1,1,0,0.27,0,1,8,0,15,NOT_BUY
70000.0035,40.14313,1.0,0,1,1,0,43.56,0,1,2,0,9,NOT_BUY
250000.0029,57.223980999999995,0.0,0,1,1,1,30.150000000000002,0,1,25,0,19,NOT_BUY
27500.0024,55.4464022177878,0.0,0,0,1,0,1.1400000000000001,0,1,1,0,15,NOT_BUY
125000.0025,53.308454999999995,1.0,0,0,1,0,21.42,0,1,24,0,16,NOT_BUY
22500.0053,55.449302217787796,1.0,0,1,1,1,28.93,0,1,2,0,19,NOT_BUY
42500.0003,89.892155,1.0,0,1,0,0,0.96,0,1,3,0,7,NOT_BUY
5000.006,75.477595,0.0,0,1,0,1,1.01,0,1,8,0,18,NOT_BUY
87500.0013,55.4453022177878,0.0,0,0,1,0,15.29,0,1,4,0,11,NOT_BUY
70000.0022,55.640804,0.0,0,1,1,0,2.0500000000000003,0,1,7,0,11,NOT_BUY
47500.0028,81.475764,0.0,0,1,1,1,1.9300000000000002,0,1,5,0,9,NOT_BUY
80372.18417539941,49.976214999999996,0.0,0,0,1,0,17.36,0,1,40,0,18,NOT_BUY
42500.008,38.899170000000005,0.0,0,0,1,0,0.5999999999999996,0,1,8,0,14,NOT_BUY
47500.0049,52.73043,1.0,0,1,1,0,1.5,0,1,7,0,14,NOT_BUY
80372.1770753994,55.444602217787796,1.0,0,0,1,0,39.239999999999995,0,1,25,0,10,NOT_BUY
37500.0005,88.474148,0.0,0,1,1,1,2.3200000000000003,0,1,9,0,13,NOT_BUY
17500.0084,58.565553,1.0,0,1,0,0,24.01,0,1,4,0,16,NOT_BUY
5000.0093,57.063373000000006,1.0,0,1,0,0,12.809999999999999,0,1,6,0,15,NOT_BUY
5000.009,49.481964,1.0,0,1,0,1,12.74,0,1,9,0,9,NOT_BUY
125000.0095,68.65015700000001,1.0,0,1,1,0,60.660000000000004,0,1,44,0,19,NOT_BUY
47500.0041,60.562622000000005,0.0,0,1,1,0,4.4,0,1,6,0,18,NOT_BUY
57500.0045,40.645157,0.0,0,0,1,1,3.24,0,1,4,0,9,NOT_BUY
37500.0037,57.39179,0.0,0,1,1,1,7.62,0,1,1,0,19,NOT_BUY
42500.0095,55.4535022177878,1.0,1,0,1,0,29.79,0,1,2,0,19,NOT_BUY
125000.0023,47.892786,0.0,0,1,1,0,20.7,0,1,22,0,18,NOT_BUY
37500.0083,89.06237300000001,1.0,0,1,1,0,0.0,0,1,9,0,18,NOT_BUY
27500.0068,35.478395,0.0,0,0,1,0,3.04,0,1,9,0,18,NOT_BUY
80372.18537539941,55.452902217787795,1.0,0,0,0,0,41.04,0,1,44,0,11,NOT_BUY
12500.0053,53.730146,0.0,0,0,0,0,9.16,0,1,2,0,17,NOT_BUY
80372.1797753994,55.4473022177878,0.0,0,0,1,1,27.1,0,1,19,0,19,NOT_BUY
87500.0024,50.893570000000004,0.0,0,1,1,0,30.29,0,1,32,0,13,NOT_BUY
17500.0014,63.221112999999995,0.0,0,1,1,1,0.07999999999999996,0,1,4,0,7,NOT_BUY
80372.18417539941,53.480664,0.0,0,0,1,0,37.239999999999995,0,1,8,0,8,NOT_BUY
70000.0012,47.806813,1.0,0,0,0,1,50.58,0,1,30,0,16,NOT_BUY
87500.0054,63.811013,0.0,0,1,1,1,12.42,0,1,1,0,12,NOT_BUY
27500.0038,39.141377,0.0,0,0,1,0,2.25,0,1,7,0,10,NOT_BUY
87500.0055,57.897355,1.0,0,1,1,0,37.620000000000005,0,1,12,0,7,NOT_BUY
87500.0022,64.894739,0.0,0,1,1,0,0.9000000000000004,0,1,6,0,9,NOT_BUY
47500.0084,55.4524022177878,0.0,0,1,1,0,2.0700000000000003,0,1,3,0,12,NOT_BUY
70000.0022,83.972084,0.0,0,1,1,1,0.24,0,1,5,0,12,NOT_BUY
57500.009,38.90017,0.0,0,1,1,1,5.279999999999999,0,1,8,0,8,NOT_BUY
5000.0012,55.445202217787795,0.0,1,0,0,0,4.140000000000001,0,1,3,0,19,NOT_BUY
87500.0014,59.138977,0.0,0,1,1,0,13.719999999999999,0,1,9,0,18,NOT_BUY
32500.0037,55.4477022177878,1.0,0,1,0,0,12.5,0,1,2,0,10,NOT_BUY
87500.0015,52.056257,0.0,0,1,1,1,10.27,0,1,5,0,15,NOT_BUY
12500.0087,53.733546,0.0,1,0,0,0,12.5,0,1,7,0,11,NOT_BUY
62500.0085,55.452502217787796,1.0,0,1,1,1,30.66,0,1,10,0,6,NOT_BUY
70000.0075,40.815166,0.0,0,1,1,0,12.22,0,1,1,0,15,NOT_BUY
17500.0073,74.564453,1.0,0,1,1,0,7.11,0,1,6,0,10,NOT_BUY
80372.17777539941,55.4453022177878,0.0,0,0,1,0,22.1,0,1,11,0,7,NOT_BUY
27500.0058,43.477395,1.0,0,1,1,1,23.16,0,1,37,0,13,NOT_BUY
125000.0005,87.970384,0.0,0,1,1,0,8.36,0,1,1,0,9,NOT_BUY
32500.0075,82.813797,0.0,0,1,0,1,3.35,0,1,2,0,8,NOT_BUY
70000.004,55.448002217787796,1.0,0,1,1,0,1.9800000000000004,0,1,1,0,16,NOT_BUY
70000.0004,39.220113,1.0,0,1,1,0,25.2,0,1,14,0,15,NOT_BUY
17500.0034,48.143029999999996,0.0,0,1,1,0,13.64,0,1,7,0,17,NOT_BUY
87500.002,57.474964,0.0,0,1,1,1,4.48,0,1,3,0,18,NOT_BUY
12500.0044,79.974284,0.0,0,1,0,0,0.06000000000000005,0,1,9,0,17,NOT_BUY
80372.1827753994,55.4503022177878,0.0,0,0,0,0,29.4,0,1,39,0,14,NOT_BUY
80372.18057539941,55.4481022177878,0.0,0,0,0,0,18.92,0,1,14,0,17,NOT_BUY
57500.0009,55.4449022177878,0.0,0,1,1,0,10.71,0,1,5,0,13,NOT_BUY
70000.0008,73.306755,0.0,0,1,1,1,1.58,0,1,5,0,18,NOT_BUY
70000.0033,84.72883,0.0,0,1,0,1,6.6,0,1,9,0,16,NOT_BUY
37500.0019,67.558368,0.0,0,1,0,0,6.7,0,1,2,0,9,NOT_BUY
17500.0012,55.305786,0.0,0,1,1,0,6.21,0,1,5,0,11,NOT_BUY
62500.0041,46.810397,1.0,0,1,1,0,54.0,0,1,21,0,18,NOT_BUY
87500.0093,64.901839,1.0,0,0,1,0,0.35999999999999943,0,1,5,0,17,NOT_BUY
5000.0043,50.810597,1.0,0,1,0,0,11.52,0,1,3,0,14,NOT_BUY
32500.0066,60.395375,1.0,0,1,1,0,14.7,0,1,2,0,19,NOT_BUY
70000.004,69.89585500000001,0.0,0,1,1,1,5.98,0,1,5,0,9,NOT_BUY
80372.18297539941,64.73203000000001,0.0,0,1,1,0,19.259999999999998,0,1,17,0,7,NOT_BUY
52500.0047,46.89587,1.0,0,0,1,0,0.75,0,1,5,0,15,NOT_BUY
125000.0019,58.96973,0.0,0,1,1,0,14.24,0,1,9,0,10,NOT_BUY
225000.0004,52.307038999999996,1.0,0,1,1,1,16.2,0,1,25,0,16,NOT_BUY
62500.0074,57.565236999999996,0.0,0,1,1,0,14.399999999999999,0,1,5,0,18,NOT_BUY
42500.0013,85.140246,0.0,0,1,1,1,1.22,0,1,8,0,7,NOT_BUY
70000.0021,54.140361,0.0,0,1,1,0,23.4,0,1,1,0,18,NOT_BUY
47500.0012,93.893055,0.0,0,1,1,1,0.44999999999999996,0,1,8,0,16,NOT_BUY
52500.0069,69.060973,0.0,0,1,1,0,3.3,0,1,4,0,14,NOT_BUY
37500.0043,75.308886,0.0,0,1,0,1,2.04,0,1,8,0,15,NOT_BUY
27500.0039,50.224297,1.0,0,0,1,0,23.4,0,1,17,0,6,NOT_BUY
70000.006,55.4500022177878,1.0,0,1,1,1,12.600000000000001,0,1,8,0,13,NOT_BUY
27500.0036,72.562122,0.0,0,1,1,0,1.5699999999999998,0,1,3,0,9,NOT_BUY
52500.0055,66.477779,0.0,0,1,1,1,1.82,0,1,3,0,13,NOT_BUY
17500.0092,60.978399,1.0,0,1,1,0,16.15,0,1,34,0,13,NOT_BUY
27500.0022,82.89337,0.0,0,1,1,0,0.35,0,1,6,0,10,NOT_BUY
17500.0074,64.14703,1.0,0,1,1,0,9.5,0,1,3,0,16,NOT_BUY
125000.0036,75.894086,1.0,0,1,0,0,37.32,0,1,36,0,6,NOT_BUY
70000.0062,64.898739,0.0,0,1,1,0,2.6799999999999997,0,1,4,0,11,NOT_BUY
27500.0002,29.968715,0.0,0,1,1,0,2.64,1,1,2,0,12,NOT_BUY
70000.0076,55.451602217787794,1.0,0,1,1,0,45.0,0,1,39,0,16,NOT_BUY
80372.1831753994,66.97453,0.0,0,1,1,0,19.259999999999998,0,1,36,0,13,NOT_BUY
5000.0042,47.642804,1.0,1,0,0,0,41.519999999999996,0,1,3,0,17,NOT_BUY
70000.0066,55.4506022177878,1.0,0,0,1,0,50.94,0,1,40,0,15,NOT_BUY
70000.0081,95.97798399999999,1.0,0,0,1,0,28.71,0,1,5,0,10,NOT_BUY
57500.0038,42.224197,0.0,1,0,1,1,23.939999999999998,0,1,33,0,19,NOT_BUY
5000.0034,27.474995,1.0,0,0,0,0,11.1,1,1,9,0,19,NOT_BUY
80372.18547539941,55.4530022177878,0.0,0,0,1,0,25.12,0,1,29,0,18,NOT_BUY
62500.001,55.445002217787795,0.0,0,0,1,0,24.01,0,1,31,0,17,NOT_BUY
70000.0077,87.312286,1.0,0,1,1,0,6.84,0,1,8,0,17,NOT_BUY
250000.0007,64.38947499999999,0.0,0,1,1,1,0.17999999999999972,0,1,1,0,15,NOT_BUY
162500.0074,55.451402217787795,0.0,0,0,1,0,2.790000000000001,0,1,3,0,14,NOT_BUY
125000.0019,71.892386,1.0,0,1,1,1,28.380000000000003,0,1,20,0,16,NOT_BUY
125000.0007,63.472295,0.0,0,1,1,0,11.280000000000001,0,1,6,0,18,NOT_BUY
70000.0035,38.223897,0.0,0,1,1,0,22.32,0,1,2,0,15,NOT_BUY
57500.0067,49.479664,1.0,1,0,1,0,60.48,0,1,29,0,12,NOT_BUY
57500.0023,52.642956999999996,0.0,0,1,1,1,2.4299999999999997,0,1,4,0,19,NOT_BUY
70000.0057,41.393789999999996,1.0,0,1,1,0,51.120000000000005,0,1,32,0,19,NOT_BUY
37500.0017,66.96953,0.0,0,1,1,0,3.42,0,1,4,0,8,NOT_BUY
87500.0097,42.063088,0.0,0,1,1,1,32.76,0,1,30,0,14,NOT_BUY
87500.0013,51.724777,1.0,0,1,0,0,11.879999999999999,0,1,8,0,18,NOT_BUY
80372.17867539941,44.390975000000005,0.0,0,0,1,0,15.620000000000001,0,1,8,0,15,NOT_BUY
37500.001,55.445002217787795,0.0,0,1,0,0,10.25,0,1,5,0,17,NOT_BUY
87500.0021,55.807713,1.0,0,0,1,1,35.82,0,1,43,0,11,NOT_BUY
62500.0014,63.221112999999995,0.0,0,1,1,0,4.220000000000001,0,1,8,0,15,NOT_BUY
17500.0096,69.734446,1.0,0,1,1,1,2.34,0,1,1,0,9,NOT_BUY
80372.1803753994,46.057288,0.0,0,1,0,0,35.04,0,1,7,0,10,NOT_BUY
52500.0015,55.807113,1.0,0,1,1,0,4.32,0,1,5,0,19,NOT_BUY
42500.0068,74.563953,1.0,0,1,1,1,2.6999999999999997,0,1,9,0,6,NOT_BUY
57500.004,68.811666,1.0,0,1,1,0,11.43,0,1,7,0,6,NOT_BUY
27500.0013,55.4453022177878,0.0,0,1,1,0,3.36,0,1,2,0,13,NOT_BUY
12500.0012,78.139461,1.0,0,0,0,0,2.46,0,1,1,0,11,NOT_BUY
22500.0062,85.81318200000001,1.0,0,1,0,0,7.5600000000000005,0,1,3,0,15,NOT_BUY
57500.009,79.732477,1.0,0,1,1,0,23.87,0,1,2,0,18,NOT_BUY
87500.0022,90.808497,1.0,0,1,1,0,2.1999999999999993,0,1,9,0,14,NOT_BUY
80372.1856753994,55.4532022177878,0.0,1,0,0,0,1.7599999999999998,0,1,9,0,6,NOT_BUY
70000.0086,35.814213,1.0,0,1,1,1,7.02,0,1,5,0,16,NOT_BUY
57500.0064,55.4504022177878,0.0,0,0,1,0,12.879999999999999,0,1,4,0,14,NOT_BUY
125000.0088,82.565953,1.0,0,1,1,0,33.8,0,1,15,0,8,NOT_BUY
87500.0011,47.220813,1.0,0,1,1,1,8.64,0,1,1,0,17,NOT_BUY
17500.0006,65.640573,1.0,0,1,1,0,1.08,0,1,1,0,18,NOT_BUY
80372.18397539941,56.73303,0.0,0,0,1,1,14.08,0,1,3,0,19,NOT_BUY
62500.0099,68.979099,1.0,0,1,1,1,9.63,0,1,8,0,16,NOT_BUY
47500.0095,44.231266000000005,1.0,0,1,1,1,14.22,0,1,1,0,17,NOT_BUY
70000.0058,55.4498022177878,0.0,0,1,1,0,13.64,0,1,9,0,15,NOT_BUY
52500.0028,62.223197,1.0,0,1,1,1,11.879999999999999,0,1,9,0,8,NOT_BUY
125000.0014,74.640688,0.0,0,1,1,1,10.96,0,1,3,0,16,NOT_BUY
70000.0043,97.477264,0.0,0,1,1,1,1.72,0,1,2,0,10,NOT_BUY
80372.1781753994,55.4457022177878,1.0,0,0,1,0,50.94,0,1,1,0,12,NOT_BUY
17500.0092,38.566353,1.0,0,0,1,1,3.08,0,1,5,0,8,NOT_BUY
125000.0055,76.14513,0.0,0,1,1,1,0.2400000000000002,0,1,4,0,14,NOT_BUY
70000.0042,56.811865999999995,0.0,0,1,1,0,12.55,0,1,4,0,14,NOT_BUY
125000.0006,59.891086,0.0,0,1,1,1,19.6,0,1,31,0,11,NOT_BUY
42500.0072,75.56366799999999,0.0,0,1,0,1,1.78,0,1,1,0,18,NOT_BUY
22500.0007,71.47229499999999,1.0,0,1,0,1,5.9,0,1,3,0,19,NOT_BUY
5000.0085,45.648472999999996,1.0,0,1,0,0,21.97,0,1,19,0,16,NOT_BUY
80372.17837539941,52.642557,0.0,0,0,1,1,23.1,0,1,8,0,17,NOT_BUY
42500.0011,65.725946,0.0,1,0,0,0,6.78,0,1,5,0,16,NOT_BUY
87500.0027,75.307286,0.0,0,1,1,1,2.97,0,1,6,0,9,NOT_BUY
125000.0082,67.978084,0.0,0,1,0,0,3.92,0,1,6,0,11,NOT_BUY
87500.0007,45.725546,1.0,0,1,1,1,48.78,0,1,32,0,14,NOT_BUY
80372.18177539941,55.449302217787796,0.0,0,0,1,0,24.53,0,1,11,0,11,NOT_BUY
70000.0069,53.060973000000004,1.0,0,1,1,1,62.28,0,1,7,0,11,NOT_BUY
125000.0021,56.056857,0.0,0,1,1,1,13.5,0,1,7,0,15,NOT_BUY
87500.0088,71.313386,1.0,0,1,1,0,20.28,0,1,6,0,8,NOT_BUY
70000.0041,92.896639,0.0,0,1,1,0,2.22,0,1,3,0,17,NOT_BUY
37500.0011,43.472695,0.0,1,0,1,0,14.64,0,1,8,0,12,NOT_BUY
80372.1834753994,55.451002217787796,0.0,0,1,1,0,27.240000000000002,0,1,22,0,10,NOT_BUY
80372.1813753994,55.4489022177878,0.0,0,0,1,0,33.989999999999995,0,1,44,0,18,NOT_BUY
125000.0015,53.970015,1.0,0,0,1,0,54.17999999999999,0,1,43,0,16,NOT_BUY
37500.0007,55.4447022177878,0.0,0,1,1,0,3.27,0,1,8,0,15,NOT_BUY
70000.0069,43.897386000000004,0.0,0,1,1,0,3.0,0,1,2,0,18,NOT_BUY
42500.0066,63.897086,0.0,0,1,0,1,2.46,0,1,8,0,10,NOT_BUY
